,url,description,gpt3_description
80,https://www.nytimes.com/2019/09/03/briefing/boat-fire-brexit-naomi-osaka.html,"Boat Fire, Brexit, Naomi Osaka: Here’s what you need to know.","A fire broke out on a dive boat near Santa Cruz Island in Southern California, killing 34 people. The cause of the fire is unknown."
81,https://www.cnn.com/2019/09/03/entertainment/kristen-stewart-trnd/index.html,Kristen Stewart is opening up about her relationships.,Kristen Stewart is one of the most popular actresses in the world. She is best known for her role as Bella Swan in the Twilight Saga.
82,http://us.cnn.com/2019/09/03/weather/major-hurricane-dorian-timeline-florida-georgia-south-carolina/index.html,"Hurricane Dorian is crawling toward the US. It is forecast to continue to lash Grand Bahama as the hurricane's outer bands move ashore in Florida.

Follow live updates here","Hurricane Dorian is a major hurricane that is expected to affect Florida, Georgia, and South Carolina. The hurricane is expected to bring heavy rains and strong winds to the area."
83,https://abcnews.go.com/US/wireStory/illinois-student-arrested-noose-found-elevator-65361782,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.","Get breaking news alerts and special reports. The news and stories that matter, delivered weekday mornings. An Illinois student has been arrested after a noose was found in an elevator on campus."
84,https://abcnews.go.com/Entertainment/wireStory/justice-sotomayor-encourages-kids-book-65357732,"Supreme Court Justice Sonia Sotomayor is out with a new book for children. It's about children growing up with different life challenges, including autism and blindness.","Supreme Court Justice Sonia Sotomayor is encouraging kids to read her new children's book, ""Just Ask!: Be Different, Be Brave, Be You."" The book is about a young girl who has trouble fitting in, but learns to embrace her differences."
85,https://www.reuters.com/article/us-britain-eu-public-idUSKCN1VO239,"Prime Minister Boris Johnson is clear that should lawmakers decide to vote against his government on Tuesday, then the British public should decide who negotiates with the European Union in an election, his spokesman said.",Prime Minister Theresa May is facing pressure from within her own party to resign after her latest Brexit plan was rejected by the European Union. May is now looking for ways to get her deal approved by parliament.
86,https://www.bbc.co.uk/news/business-49572758,"The singer is asking for $10m in damages from the US retailer, accusing it of trademark infringement.","The singer, who has not been named, is suing the company for damages, claiming the app invaded her privacy. The case is due to be heard in the High Court in London."
87,https://www.cbsnews.com/video/how-to-teach-your-kids-to-love-reading/,"A recent survey found that 20% of kids ages six to 17 did not read any books at all during the summer of 2018. That number has been growing – in 2016, it was 15%. A new book, “How to Raise a Reader,” is working to combat that, by showing the benefits of readi…","A recent study has shown that children who are read to at a young age are more likely to enjoy reading later in life. This is because being read to aloud exposes children to a wide variety of words, sentence structures, and ideas."
88,https://www.newsweek.com/nintendo-direct-predictions-banjo-smash-ultimate-release-date-dlc-pokemon-1457461,Will Banjo-Kazooie release this month?,"Will Banjo-Kazooie be coming to Super Smash Bros. Ultimate as a DLC character? It's possible, according to this article, which makes predictions about what will be announced in the upcoming Nintendo Direct."
89,https://www.nytimes.com/slideshow/2019/09/03/realestate/the-big-dream-of-a-small-life.html,"Tiny homes may be getting even tinier, but they aren’t disappearing. A new book by Brent Heavener offers an explanation.",The article is about tiny homes and how they are becoming increasingly popular as people strive to live a simpler life with less stuff.
90,https://abcnews.go.com/Business/wireStory/us-construction-spending-rose-slight-01-july-65356888,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.","Get breaking news on the economy, jobs, housing market, and more with this report on construction spending in the US."
91,https://www.reuters.com/article/us-italy-politics-vote-idUSKCN1VO29X,"Members of the anti-establishment 5-Star Movement backed a proposed coalition with the center-left Democratic Party (PD) on Tuesday, opening the way for a new government to take office in the coming days.","Members of the Italian Senate cast their votes in Rome on Wednesday, deciding whether to begin the process of ousting Prime Minister Giuseppe Conte. Conte's government has been on the brink of collapse for weeks, with the ruling coalition parties at odds over a range of issues."
92,https://www.bbc.co.uk/sport/football/49571247,Manchester United full-back Aaron Wan-Bissaka withdraws from the England squad because of a back injury.,"Manchester United have been fined £20,000 by the FA for breaching social media rules. The club has also been warned about its future conduct."
93,https://www.irishtimes.com/business/transport-and-tourism/tesla-drivers-reportedly-locked-out-of-cars-after-app-goes-down-1.4006238,"Owners left stranded after app, which some use as keys, is taken down","Owners left stranded as Tesla app goes down, leaving them unable to unlock their cars. The app is used to control many aspects of the car, including locking and unlocking the doors."
94,https://www.businessinsider.com/cloudflare-sets-price-range-for-ipo-2019-9,"San Francisco security startup Cloudflare, on Tuesday set a price range for its IPO of $10 to $12 per share. At the high point, the company could be valued at $3.5 billion. Cloudflare is expected to start trading later this month on the New York Stock Exchang…","San Francisco-based Cloudflare, which provides internet security services, has set a price range of $10 to $12 per share for its initial public offering. The company could raise up to $525 million at the high end of its range."
95,https://www.nytimes.com/2019/09/03/world/europe/france-domestic-violence.html,A woman dies at the hands of her partner every three days in France. But the police often do not take complaints seriously.,"A woman in France was killed by her partner every two days in 2018, leading the government to declare a national state of emergency over what it called a domestic violence “epidemic.” The government is now proposing a new law that would make it easier for victims to get protection from their abusers."
